"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","source_specimen_sex_id","source_specimen_sex","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_life_stage_id","target_specimen_life_stage","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","target_specimen_sex_id","target_specimen_sex","latitude","longitude","study_citation","study_url","study_source_citation"
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Acmaeodera","Animalia | Arthropoda | Insecta | Coleoptera | Buprestidae | Acmaeodera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:3789 | GBIF:4405697",,,,,,,,,34.5003,-111.50098,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Chrysobothris","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Chrysobothris","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:39669",,,,,,,,,34.14778,-118.14452,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Gyascutus planicosta obliteratus","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Gyascutus | Gyascutus planicosta | Gyascutus planicosta obliteratus","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:3222813 | EOL:3222814 | EOL:13864102",,,,,,,,,34.50034,-106.00085,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Chrysobothris","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Chrysobothris","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:39669",,,,,,,,,37.37354,-118.37733,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Chrysobothris mali","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Chrysobothris | Chrysobothris mali","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:39669 | EOL:3219865",,,,,,,,,37.37354,-118.37733,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Gyascutus planicosta obliteratus","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Gyascutus | Gyascutus planicosta | Gyascutus planicosta obliteratus","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:3222813 | EOL:3222814 | EOL:13864102",,,,,,,,,37.37354,-118.37733,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Acmaeodera","Animalia | Arthropoda | Insecta | Coleoptera | Buprestidae | Acmaeodera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:3789 | GBIF:4405697",,,,,,,,,31.82592,-110.77481,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Polycesta","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Polycesta","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:3222217",,,,,,,,,33.52419,-117.27615,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Hippomelas sphenicus","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Hippomelas | Hippomelas sphenicus","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:3223827 | EOL:13821461",,,,,,,,,33.52419,-117.27615,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Acmaeodera","Animalia | Arthropoda | Insecta | Coleoptera | Buprestidae | Acmaeodera","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1470 | GBIF:3789 | GBIF:4405697",,,,,,,,,33.52419,-117.27615,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Chrysobothris","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Chrysobothris","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:39669",,,,,,,,,33.52419,-117.27615,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Chrysobothris","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Chrysobothris","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:39669",,,,,,,,,33.52419,-117.27615,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Chrysobothris mali","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Chrysobothris | Chrysobothris mali","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:39669 | EOL:3219865",,,,,,,,,45.52345,-122.67621,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Chrysobothris mali","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Chrysobothris | Chrysobothris mali","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:39669 | EOL:3219865",,,,,,,,,45.27817,-123.01094,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Chrysobothris","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Chrysobothris","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:39669",,,,,,,,,40.01499,-105.27055,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Chrysobothris mali","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Chrysobothris | Chrysobothris mali","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:39669 | EOL:3219865",,,,,,,,,35.24946,-112.191,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
"Prosopis","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Colletidae | Hylaeinae | Hylaeus | Prosopis","EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL_V2:10380067 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:12008312 | EOL:164 | EOL:5003390 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2765371 | EOL:12024878 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:676 | EOL:7492 | EOL_V2:2741222 | EOL:104140 | EOL_V2:12072283",,,,,,,,,"hasParasite","Paratyndaris olneyae","Animalia | Arthropoda | Insecta | Coleoptera | Buprestoidea | Buprestidae | Paratyndaris | Paratyndaris olneyae","EOL:1 | EOL:164 | EOL:344 | EOL:345 | EOL:7472 | EOL:7473 | EOL:3222819 | EOL:3222822",,,,,,,,,33.03145,-111.38734,"Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.","https://doi.org/10.5962/bhl.title.6526","Sarah E Miller. 06/10/2015. Species associations manually extracted from Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926."
