"","argumentTypeId","decimalLatitude","decimalLongitude","eventDateUnixEpoch","interactionTypeId","interactionTypeName","localityId","localityName","referenceCitation","referenceDoi","referenceUrl","sourceArchiveURI","sourceBasisOfRecordId","sourceBasisOfRecordName","sourceBodyPartId","sourceBodyPartName","sourceCatalogNumber","sourceCitation","sourceCollectionCode","sourceDOI","sourceId","sourceInstitutionCode","sourceLastSeenAtUnixEpoch","sourceLifeStageId","sourceLifeStageName","sourceNamespace","sourceOccurrenceId","sourcePhysiologicalStateId","sourcePhysiologicalStateName","sourceSexId","sourceSexName","sourceTaxonClassId","sourceTaxonClassName","sourceTaxonFamilyId","sourceTaxonFamilyName","sourceTaxonGenusId","sourceTaxonGenusName","sourceTaxonId","sourceTaxonIds","sourceTaxonKingdomId","sourceTaxonKingdomName","sourceTaxonName","sourceTaxonOrderId","sourceTaxonOrderName","sourceTaxonPathIds","sourceTaxonPathNames","sourceTaxonPathRankNames","sourceTaxonPhylumId","sourceTaxonPhylumName","sourceTaxonRank","sourceTaxonSpeciesId","sourceTaxonSpeciesName","targetArchiveURI","targetBasisOfRecordId","targetBasisOfRecordName","targetBodyPartId","targetBodyPartName","targetCatalogNumber","targetCitation","targetCollectionCode","targetDOI","targetId","targetInstitutionCode","targetLastSeenAtUnixEpoch","targetLifeStageId","targetLifeStageName","targetNamespace","targetOccurrenceId","targetPhysiologicalStateId","targetPhysiologicalStateName","targetSexId","targetSexName","targetTaxonClassId","targetTaxonClassName","targetTaxonFamilyId","targetTaxonFamilyName","targetTaxonGenusId","targetTaxonGenusName","targetTaxonId","targetTaxonIds","targetTaxonKingdomId","targetTaxonKingdomName","targetTaxonName","targetTaxonOrderId","targetTaxonOrderName","targetTaxonPathIds","targetTaxonPathNames","targetTaxonPathRankNames","targetTaxonPhylumId","targetTaxonPhylumName","targetTaxonRank","targetTaxonSpeciesId","targetTaxonSpeciesName","resolvedPlantNames","New.Genus","New.Species"
"119250","https://en.wiktionary.org/wiki/support",34.04028,-119.84374,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Is., Ridge Rd., from W. Pine Forest to ridge above airfield","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388",NA,NA,"https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/41a0d5c31e661a60cce248f5255e4f5bfcbd4083.zip",NA,NA,NA,NA,"AMNH_IZC 00169279","Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",NA,NA,"urn:uuid:c21d7fc4-e5de-11e3-8259-0026552be7ea","AMNH","2021-09-10 23:07:05",NA,"Adult","globalbioticinteractions/arthropodEasyCaptureAMNH",NA,NA,NA,NA,"Female",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119251","https://en.wiktionary.org/wiki/support",34.04028,-119.84374,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Is., Ridge Rd., from W. Pine Forest to ridge above airfield","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388",NA,NA,"https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/41a0d5c31e661a60cce248f5255e4f5bfcbd4083.zip",NA,NA,NA,NA,"AMNH_IZC 00169279","Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",NA,NA,"urn:uuid:c21d7fc4-e5de-11e3-8259-0026552be7ea","AMNH","2021-09-10 23:07:05",NA,"Adult","globalbioticinteractions/arthropodEasyCaptureAMNH",NA,NA,NA,NA,"Female",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119252","https://en.wiktionary.org/wiki/support",34.04028,-119.84374,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Is., Ridge Rd., from W. Pine Forest to ridge above airfield","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388",NA,NA,"https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/41a0d5c31e661a60cce248f5255e4f5bfcbd4083.zip",NA,NA,NA,NA,"AMNH_IZC 00169278","Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",NA,NA,"urn:uuid:c21b2bde-e5de-11e3-8259-0026552be7ea","AMNH","2021-09-10 23:07:05",NA,"Adult","globalbioticinteractions/arthropodEasyCaptureAMNH",NA,NA,NA,NA,"Female",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119253","https://en.wiktionary.org/wiki/support",34.04028,-119.84374,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Is., Ridge Rd., from W. Pine Forest to ridge above airfield","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388",NA,NA,"https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/41a0d5c31e661a60cce248f5255e4f5bfcbd4083.zip",NA,NA,NA,NA,"AMNH_IZC 00169278","Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",NA,NA,"urn:uuid:c21b2bde-e5de-11e3-8259-0026552be7ea","AMNH","2021-09-10 23:07:05",NA,"Adult","globalbioticinteractions/arthropodEasyCaptureAMNH",NA,NA,NA,NA,"Female",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119254","https://en.wiktionary.org/wiki/support",34.04028,-119.84374,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Is., Ridge Rd., from W. Pine Forest to ridge above airfield","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388",NA,NA,"https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/41a0d5c31e661a60cce248f5255e4f5bfcbd4083.zip",NA,NA,NA,NA,"AMNH_IZC 00169277","Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",NA,NA,"urn:uuid:c21897ca-e5de-11e3-8259-0026552be7ea","AMNH","2021-09-10 23:07:05",NA,"Adult","globalbioticinteractions/arthropodEasyCaptureAMNH",NA,NA,NA,NA,"Female",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119255","https://en.wiktionary.org/wiki/support",34.04028,-119.84374,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Is., Ridge Rd., from W. Pine Forest to ridge above airfield","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388",NA,NA,"https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/41a0d5c31e661a60cce248f5255e4f5bfcbd4083.zip",NA,NA,NA,NA,"AMNH_IZC 00169277","Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",NA,NA,"urn:uuid:c21897ca-e5de-11e3-8259-0026552be7ea","AMNH","2021-09-10 23:07:05",NA,"Adult","globalbioticinteractions/arthropodEasyCaptureAMNH",NA,NA,NA,NA,"Female",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119277","https://en.wiktionary.org/wiki/support",33.996689,-119.753683,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Island; South Ridge Road","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115228",NA,NA,"https://github.com/globalbioticinteractions/ucsb-izc/archive/aef653b2097b937955f1c167d143b21f9914cfb0.zip",NA,NA,NA,NA,"UCSB-IZC00014976","University of California Santa Barbara Invertebrate Zoology Collection",NA,NA,"d8206650-de22-469c-b650-f32d5a487143","UCSB","2021-09-11 01:51:19",NA,NA,"globalbioticinteractions/ucsb-izc",NA,NA,NA,NA,"male",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119307","https://en.wiktionary.org/wiki/support",34.016667,-119.716667,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Island; South Ridge Road","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115285",NA,NA,"https://github.com/globalbioticinteractions/ucsb-izc/archive/aef653b2097b937955f1c167d143b21f9914cfb0.zip",NA,NA,NA,NA,"UCSB-IZC00015104","University of California Santa Barbara Invertebrate Zoology Collection",NA,NA,"85f328d8-989e-4556-bcc8-aa677f68546b","UCSB","2021-09-11 01:51:19",NA,NA,"globalbioticinteractions/ucsb-izc",NA,NA,NA,NA,"male",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119312","https://en.wiktionary.org/wiki/support",34.016667,-119.716667,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Island, S. Ridge Road","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115275",NA,NA,"https://github.com/globalbioticinteractions/ucsb-izc/archive/aef653b2097b937955f1c167d143b21f9914cfb0.zip",NA,NA,NA,NA,"UCSB-IZC00015083","University of California Santa Barbara Invertebrate Zoology Collection",NA,NA,"79c10803-dde0-4a55-97c2-3bf2fd7ee02f","UCSB","2021-09-11 01:51:19",NA,NA,"globalbioticinteractions/ucsb-izc",NA,NA,NA,NA,"Female",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119320","https://en.wiktionary.org/wiki/support",33.996689,-119.753683,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Island, South Ridge Road","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115235",NA,NA,"https://github.com/globalbioticinteractions/ucsb-izc/archive/aef653b2097b937955f1c167d143b21f9914cfb0.zip",NA,NA,NA,NA,"UCSB-IZC00014993","University of California Santa Barbara Invertebrate Zoology Collection",NA,NA,"7176d90c-78cb-48e0-8376-aff223888543","UCSB","2021-09-11 01:51:19",NA,"Adult","globalbioticinteractions/ucsb-izc",NA,NA,NA,NA,"female",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119339","https://en.wiktionary.org/wiki/support",34.016667,-119.716667,695779200000,"http://purl.obolibrary.org/obo/RO_0002437","interactsWith",NA,"Santa Cruz Island, S. Ridge Road","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115262",NA,NA,"https://github.com/globalbioticinteractions/ucsb-izc/archive/aef653b2097b937955f1c167d143b21f9914cfb0.zip",NA,NA,NA,NA,"UCSB-IZC00015059","University of California Santa Barbara Invertebrate Zoology Collection",NA,NA,"4ba09057-c04d-4908-a055-d0aa4f377260","UCSB","2021-09-11 01:51:19",NA,NA,"globalbioticinteractions/ucsb-izc",NA,NA,NA,NA,"Female",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
"119350","https://en.wiktionary.org/wiki/support",33.996689,-119.753683,695779200000,"http://purl.obolibrary.org/obo/RO_0002622","visitsFlowersOf",NA,"Santa Cruz Island; South Ridge Road","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115166",NA,NA,"https://github.com/globalbioticinteractions/ucsb-izc/archive/aef653b2097b937955f1c167d143b21f9914cfb0.zip",NA,NA,NA,NA,"UCSB-IZC00014744","University of California Santa Barbara Invertebrate Zoology Collection",NA,NA,"40701b11-536d-46e7-8e4e-de7d16341cfd","UCSB","2021-09-11 01:51:19",NA,NA,"globalbioticinteractions/ucsb-izc",NA,NA,NA,NA,"female",NA,"Insecta",NA,"Andrenidae",NA,"Andrena","GBIF:1357942","GBIF:1357942 | IRMNG:10235339 | ITIS:654470",NA,"Animalia","Andrena principalis",NA,"Hymenoptera",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","kingdom | phylum | class | order | family | genus | species",NA,"Arthropoda","species",NA,"Andrena principalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBIF:220","Magnoliopsida","GBIF:2505","Ericaceae","GBIF:2882486","Arctostaphylos","GBIF:2882486","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | WD:Q280566","GBIF:6","Plantae","Arctostaphylos","GBIF:1353","Ericales","GBIF:6 | GBIF:7707728 | GBIF:220 | GBIF:1353 | GBIF:2505 | GBIF:2882486 |","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos |","kingdom | phylum | class | order | family | genus | species","GBIF:7707728","Tracheophyta","genus",NA,NA,NA,NA,NA
