"","source_taxon_external_id","genus","species","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation"
"296","EOL:2756535","Euglossa","ignita","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Euglossa | Euglossa ignita",NA,"hasParasite","GBIF:1360449","Polistomorpha fasciata","Animalia | Arthropoda | Insecta | Hymenoptera | Leucospidae | Polistomorpha | Polistomorpha fasciata",NA,NA,NA,NA,NA
"297","EOL:1065230","Bombus","mesomelas","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus mesomelas",NA,"hasEctoparasite","EOL:1229638","Hystrichopsylla talpae talpae","Animalia | Arthropoda | Insecta | Siphonaptera | Hystrichopsylloidea | Hystrichopsyllidae | Hystrichopsylla | Hystrichopsylla talpae | Hystrichopsylla talpae talpae",NA,NA,NA,NA,NA
"298","GBIF:3258568","Phyllotoma",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Phyllotoma",NA,"hasParasite","EOL:846847","Closterocerus cinctipennis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Closterocerus | Closterocerus cinctipennis",NA,NA,NA,NA,NA
"299","GBIF:3258568","Phyllotoma",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Phyllotoma",NA,"hasParasite","EOL:35226","Chrysocharis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Chrysocharis",NA,NA,NA,NA,NA
"300","EOL:1045716","Xylocopa","frontalis","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Xylocopa | Xylocopa frontalis",NA,"hasParasite","GBIF:1360196","Leucospis","Animalia | Arthropoda | Insecta | Hymenoptera | Leucospidae | Leucospis",NA,NA,NA,NA,NA
"301","EOL:1045716","Xylocopa","frontalis","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Xylocopa | Xylocopa frontalis",NA,"hasParasite","GBIF:1379114","Coelopencyrtus gargaris","Animalia | Arthropoda | Insecta | Hymenoptera | Encyrtidae | Coelopencyrtus | Coelopencyrtus gargaris",NA,NA,NA,NA,NA
"302","GBIF:1340501","Bombus","atratus","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus atratus",NA,"hasParasite","EOL:1068607","Pediobius williamsoni","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Pediobius | Pediobius williamsoni",NA,NA,NA,NA,NA
"303","GBIF:4670440","Subterraneobombus",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Subterraneobombus",NA,"hasParasite","EOL:32284","Monodontomerus","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Torymidae | Monodontomerus",NA,NA,NA,NA,NA
"304","EOL:2759480","Ceratina","callosa","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina | Ceratina callosa",NA,"hasParasite","GBIF:5045320","Eurytoma nodularis","Animalia | Arthropoda | Insecta | Hymenoptera | Eurytomidae | Eurytoma | Eurytoma nodularis",NA,NA,NA,NA,NA
"305","EOL:2759480","Ceratina","callosa","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina | Ceratina callosa",NA,"hasParasite","GBIF:1372379","Monodontomerus aeneus","Animalia | Arthropoda | Insecta | Hymenoptera | Torymidae | Monodontomerus | Monodontomerus aeneus",NA,NA,NA,NA,NA
"306","EOL:1040847","Ceratina","ignara","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ceratina | Ceratina ignara",NA,"hasParasite","GBIF:1386342","Baryscapus americanus","Animalia | Arthropoda | Insecta | Hymenoptera | Eulophidae | Baryscapus | Baryscapus americanus",NA,NA,NA,NA,NA
"307","EOL:2756465","Eufriesea","nigrescens","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Eufriesea | Eufriesea nigrescens",NA,"hasParasite","GBIF:1372328","Monodontomerus","Animalia | Arthropoda | Insecta | Hymenoptera | Torymidae | Monodontomerus",NA,NA,NA,NA,NA
"308","EOL:2760135","Xylocopa","tenuiscapa","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Xylocopa | Xylocopa tenuiscapa",NA,"hasParasite","GBIF:1379122","Coelopencyrtus krishnamurtii","Animalia | Arthropoda | Insecta | Hymenoptera | Encyrtidae | Coelopencyrtus | Coelopencyrtus krishnamurtii",NA,NA,NA,NA,NA
"309","EOL:2760151","Xylocopa","turanica","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Xylocopa | Xylocopa turanica",NA,"hasParasite","EOL:1072669","Melittobia acasta","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia acasta",NA,NA,NA,NA,NA
"310","GBIF:1340809","Ancyloscelis",NA,"Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Ancyloscelis",NA,"hasParasite","EOL:1071186","Monodontomerus mexicanus","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Torymidae | Monodontomerus | Monodontomerus mexicanus",NA,NA,NA,NA,NA
"311","EOL:2755505","Diadasina","distincta","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Diadasina | Diadasina distincta",NA,"hasParasite","EOL:1073024","Leucospis genalis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Leucospidae | Leucospis | Leucospis genalis",NA,NA,NA,NA,NA
"312","EOL:1046286","Centris","vittata","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Centris | Centris vittata",NA,"hasParasite","EOL:1073039","Leucospis cayennensis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Leucospidae | Leucospis | Leucospis cayennensis",NA,NA,NA,NA,NA
"313","EOL:2756495","Euglossa","annectens","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Euglossa | Euglossa annectens",NA,"hasParasite","EOL:35253","Melittobia","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia",NA,NA,NA,NA,NA
"314","EOL:2760144","Xylocopa","tranquebarorum","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Xylocopa | Xylocopa tranquebarorum",NA,"hasParasite","EOL:1072621","Melittobia sosui","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Eulophidae | Melittobia | Melittobia sosui",NA,NA,NA,NA,NA
"315","EOL:2755543","Ptilothrix","plumata","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ptilothrix | Ptilothrix plumata",NA,"hasParasite","EOL:1073024","Leucospis genalis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Leucospidae | Leucospis | Leucospis genalis",NA,NA,NA,NA,NA
"316","EOL:2755404","Ctenoplectra","chalybea","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Ctenoplectra | Ctenoplectra chalybea",NA,"hasParasite","EOL:1073143","Leucospis histrio","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Leucospidae | Leucospis | Leucospis histrio",NA,NA,NA,NA,NA
"317","EOL:2756516","Euglossa","cybelia","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Euglossa | Euglossa cybelia",NA,"hasParasite","GBIF:8900062","Aximopsis masneri","Animalia | Arthropoda | Insecta | Hymenoptera | Eurytomidae | Aximopsis | Aximopsis masneri",NA,NA,NA,NA,NA
"318","EOL:2760124","Xylocopa","sulcatipes","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Xylocopa | Xylocopa sulcatipes",NA,"hasParasite","EOL:21546","Coelopencyrtus","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Encyrtidae | Coelopencyrtus",NA,NA,NA,NA,NA
"319","EOL:2759243","Braunsapis","simplicipes","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Braunsapis | Braunsapis simplicipes",NA,"hasParasite","EOL:845566","Echthrodape africana","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Torymidae | Echthrodape | Echthrodape africana",NA,NA,NA,NA,NA
"320","GBIF:1342970","Centris","bicornuta","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Centris | Centris bicornuta",NA,"hasParasite","EOL:1073039","Leucospis cayennensis","Animalia | Arthropoda | Insecta | Hymenoptera | Chalcidoidea | Leucospidae | Leucospis | Leucospis cayennensis",NA,NA,NA,NA,NA
"321","NCBI:7461","Apis","cerana","cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis cerana",NA,"hasPathogen","NCBI:68876","Aparavirus","|  |  | Picornavirales | Dicistroviridae | Aparavirus |",NA,NA,NA,NA,NA
"322","NCBI:130687","Bombus","cryptarum","cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Bombinae | Bombini | Bombus | Bombus | Bombus cryptarum",NA,"hasPathogen","NCBI:2094261","Bombus cryptarum densovirus","Viruses | Parvoviridae | Densovirinae | unclassified Densovirinae | Bombus cryptarum densovirus",NA,NA,NA,NA,NA
"323","EOL:1065375","Bombus","bifarius","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus bifarius",NA,"hasParasitoid","https://www.gbif.org/species/1545499","Apocephalus borealis",NA,NA,NA,NA,NA,NA
"324","EOL:1065375","Bombus","bifarius","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Bombus | Bombus bifarius",NA,"hasParasitoid","EOL:734763","Physocephala texana","Animalia | Arthropoda | Insecta | Diptera | Conopidae | Physocephala | Physocephala texana",NA,NA,NA,NA,NA
"325","EOL:2754888","Apis","florea","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Apis | Apis florea",NA,"hasPathogen","EOL:11926867","Nosema bombi","Fungi | Microspora | Microsporea | Microsporida | Nosematidae | Nosema | Nosema",NA,NA,NA,NA,NA
"326","EOL_V2:10456205","Apis","laboriosa","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis laboriosa",NA,"hasPathogen","EOL:976055","Melissococcus plutonius","Bacteria | Firmicutes | Bacilli | Lactobacillales | Enterococcaceae | Melissococcus | Melissococcus plutonius",NA,NA,NA,NA,NA
"327","EOL:53179","Eumorpha",NA,"Animalia | Arthropoda | Insecta | Lepidoptera | Bombycoidea | Sphingidae | Eumorpha",NA,"hasPathogen","EOL:1011804","Entomophaga aulicae","Fungi | Zygomycota | Zygomycetes | Entomophthorales | Entomophthoraceae | Entomophaga | Entomophaga aulicae",NA,NA,NA,NA,NA
"328","EOL_V2:10456149","Apis","cerana","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Apoidea | Apidae | Apinae | Apini | Apis | Apis cerana | Apis cerana cerana",NA,"hasPathogen","EOL:8043","Picornaviridae","Life | Viruses | Picornavirales | Picornaviridae",NA,NA,NA,NA,NA
"329","EOL:2759791","Xylocopa","aestuans","Animalia | Arthropoda | Insecta | Hymenoptera | Apoidea | Apidae | Xylocopa | Xylocopa aestuans",NA,"hasPathogen","GBIF:4895591","Leidyana","Protozoa | Sporozoa | Eugregarinida | Leidyanidae | Leidyana",NA,NA,NA,NA,NA
