"","beeID","plantID","monthID","sourceID","y"
"27613",70,5,2,3,0
"27679",70,22,2,3,0
"27696",70,26,2,3,0
"27720",70,32,2,3,0
"27728",70,33,2,3,0
"27738",70,36,2,3,0
"27742",70,37,2,3,0
"27765",70,42,2,3,0
"27773",70,43,2,3,0
"27799",70,50,2,3,0
"27807",70,52,2,3,0
"278121",70,53,2,3,0
"27820",70,54,2,3,0
"27870",70,66,2,3,0
"27877",70,67,2,3,0
"27904",70,75,2,3,0
"27911",70,77,2,3,0
"27925",70,81,2,3,0
"27960",70,91,2,3,0
"28010",70,102,2,3,0
"28018",70,103,2,3,0
"28038",70,108,2,3,0
"28043",70,109,2,3,0
"280511",70,110,2,3,0
"28063",70,112,2,3,0
"28080",70,115,2,3,0
"28090",70,118,2,3,0
"28117",70,124,2,3,0
"28124",70,126,2,3,0
"28130",71,1,2,3,0
"28140",71,2,2,3,0
"28161",71,5,2,3,0
"28228",71,22,2,3,0
"28245",71,26,2,3,0
"28272",71,32,2,3,0
"28282",71,33,2,3,0
"28295",71,36,2,3,0
"28299",71,37,2,3,0
"28324",71,42,2,3,0
"28333",71,43,2,3,0
"28369",71,50,2,3,0
"28377",71,52,2,3,0
"283821",71,53,2,3,0
"28392",71,54,2,3,0
"28445",71,66,2,3,0
"284521",71,67,2,3,0
"28479",71,75,2,3,0
"28486",71,77,2,3,0
"28500",71,81,2,3,0
"28536",71,91,2,3,0
"28588",71,102,2,3,0
"28598",71,103,2,3,0
"28620",71,108,2,3,0
"28625",71,109,2,3,0
"28635",71,110,2,3,0
"28649",71,112,2,3,0
"28666",71,115,2,3,0
"28676",71,118,2,3,0
"28705",71,124,2,3,0
"287121",71,126,2,3,0
"30345",75,1,2,3,0
"30356",75,2,2,3,0
"30377",75,5,2,3,0
"30444",75,22,2,3,1
"30462",75,26,2,3,0
"30491",75,32,2,3,0
"30502",75,33,2,3,0
"30516",75,36,2,3,0
"30521",75,37,2,3,0
"30546",75,42,2,3,0
"30556",75,43,2,3,0
"30593",75,50,2,3,0
"30602",75,52,2,3,0
"30608",75,53,2,3,0
"30620",75,54,2,3,0
"30675",75,66,2,3,0
"30683",75,67,2,3,0
"30710",75,75,2,3,0
"30717",75,77,2,3,0
"30731",75,81,2,3,0
"30767",75,91,2,3,0
"30819",75,102,2,3,0
"308311",75,103,2,3,0
"30854",75,108,2,3,0
"30860",75,109,2,3,0
"30872",75,110,2,3,0
"30887",75,112,2,3,0
"309041",75,115,2,3,0
"309151",75,118,2,3,0
"30946",75,124,2,3,0
"30955",75,126,2,3,0
"30963",76,1,2,3,0
"30974",76,2,2,3,0
"30995",76,5,2,3,0
"31062",76,22,2,3,1
"31080",76,26,2,3,0
"31109",76,32,2,3,0
"31120",76,33,2,3,0
"31134",76,36,2,3,0
"31139",76,37,2,3,0
"31164",76,42,2,3,0
"31174",76,43,2,3,0
"312111",76,50,2,3,0
"31220",76,52,2,3,0
"31226",76,53,2,3,0
"31238",76,54,2,3,0
"31293",76,66,2,3,0
"31301",76,67,2,3,0
"31328",76,75,2,3,0
"31335",76,77,2,3,0
"31349",76,81,2,3,0
"31385",76,91,2,3,0
"31437",76,102,2,3,0
"31449",76,103,2,3,0
"31472",76,108,2,3,0
"31478",76,109,2,3,0
"31490",76,110,2,3,0
"31505",76,112,2,3,0
"315221",76,115,2,3,0
"31533",76,118,2,3,0
"31564",76,124,2,3,0
"31573",76,126,2,3,0
"31581",77,1,2,3,0
"31590",77,2,2,3,0
"316111",77,5,2,3,0
"31678",77,22,2,3,0
"31696",77,26,2,3,0
"31723",77,32,2,3,0
"31732",77,33,2,3,0
"31745",77,36,2,3,0
"31750",77,37,2,3,0
"31775",77,42,2,3,0
"31785",77,43,2,3,0
"31817",77,50,2,3,0
"31826",77,52,2,3,0
"31832",77,53,2,3,0
"31842",77,54,2,3,0
"31895",77,66,2,3,0
"319021",77,67,2,3,0
"31929",77,75,2,3,0
"31936",77,77,2,3,0
"31950",77,81,2,3,0
"31986",77,91,2,3,0
"32038",77,102,2,3,0
"32048",77,103,2,3,0
"32069",77,108,2,3,0
"32075",77,109,2,3,0
"32085",77,110,2,3,0
"32098",77,112,2,3,0
"32115",77,115,2,3,0
"32126",77,118,2,3,0
"32155",77,124,2,3,0
"32163",77,126,2,3,0
"32575",79,1,2,3,0
"32586",79,2,2,3,0
"32607",79,5,2,3,0
"32674",79,22,2,3,0
"32692",79,26,2,3,0
"32721",79,32,2,3,0
"32732",79,33,2,3,0
"32746",79,36,2,3,0
"327511",79,37,2,3,0
"32776",79,42,2,3,0
"32786",79,43,2,3,0
"32823",79,50,2,3,0
"32832",79,52,2,3,0
"32838",79,53,2,3,0
"32850",79,54,2,3,0
"32905",79,66,2,3,0
"32913",79,67,2,3,0
"32940",79,75,2,3,0
"32947",79,77,2,3,0
"329611",79,81,2,3,0
"32997",79,91,2,3,0
"33049",79,102,2,3,0
"330611",79,103,2,3,0
"33084",79,108,2,3,0
"33090",79,109,2,3,0
"33102",79,110,2,3,0
"33117",79,112,2,3,0
"33134",79,115,2,3,0
"33145",79,118,2,3,0
"33176",79,124,2,3,0
"33185",79,126,2,3,0
"33735",81,1,2,3,0
"33746",81,2,2,3,0
"33767",81,5,2,3,0
"33834",81,22,2,3,0
"33852",81,26,2,3,0
"338811",81,32,2,3,0
"33892",81,33,2,3,0
"33906",81,36,2,3,0
"33911",81,37,2,3,0
"33936",81,42,2,3,0
"33946",81,43,2,3,0
"33983",81,50,2,3,0
"33992",81,52,2,3,0
"33998",81,53,2,3,0
"34010",81,54,2,3,0
"34065",81,66,2,3,0
"34073",81,67,2,3,0
"34100",81,75,2,3,0
"34107",81,77,2,3,0
"34121",81,81,2,3,0
"34157",81,91,2,3,0
"34209",81,102,2,3,0
"342211",81,103,2,3,0
"34244",81,108,2,3,0
"34250",81,109,2,3,0
"34262",81,110,2,3,0
"34277",81,112,2,3,0
"34294",81,115,2,3,0
"34305",81,118,2,3,0
"34336",81,124,2,3,0
"34345",81,126,2,3,0
"377131",91,1,2,3,0
"377211",91,2,2,3,0
"37740",91,5,2,3,0
"37806",91,22,2,3,0
"37823",91,26,2,3,0
"37847",91,32,2,3,0
"37855",91,33,2,3,0
"37865",91,36,2,3,0
"37869",91,37,2,3,0
"37892",91,42,2,3,0
"37900",91,43,2,3,0
"37926",91,50,2,3,0
"37934",91,52,2,3,0
"37939",91,53,2,3,0
"37947",91,54,2,3,0
"37997",91,66,2,3,0
"380041",91,67,2,3,0
"380311",91,75,2,3,0
"38038",91,77,2,3,0
"38052",91,81,2,3,0
"38087",91,91,2,3,0
"38137",91,102,2,3,0
"38145",91,103,2,3,0
"38165",91,108,2,3,0
"38170",91,109,2,3,0
"38178",91,110,2,3,0
"38190",91,112,2,3,0
"38207",91,115,2,3,0
"38217",91,118,2,3,0
"38244",91,124,2,3,0
"382511",91,126,2,3,0
"38257",92,1,2,3,0
"38267",92,2,2,3,0
"38288",92,5,2,3,0
"38355",92,22,2,3,0
"38372",92,26,2,3,0
"38399",92,32,2,3,0
"38409",92,33,2,3,0
"38422",92,36,2,3,0
"38426",92,37,2,3,0
"38451",92,42,2,3,0
"38460",92,43,2,3,0
"38496",92,50,2,3,0
"38504",92,52,2,3,0
"38509",92,53,2,3,0
"38519",92,54,2,3,0
"385721",92,66,2,3,0
"38579",92,67,2,3,0
"38606",92,75,2,3,0
"38613",92,77,2,3,0
"38627",92,81,2,3,0
"386631",92,91,2,3,0
"38715",92,102,2,3,0
"38725",92,103,2,3,0
"38747",92,108,2,3,0
"38752",92,109,2,3,0
"38762",92,110,2,3,0
"38776",92,112,2,3,0
"387931",92,115,2,3,0
"38803",92,118,2,3,0
"38832",92,124,2,3,0
"38839",92,126,2,3,0
"39387",94,1,2,3,0
"39397",94,2,2,3,0
"39418",94,5,2,3,0
"39485",94,22,2,3,0
"39502",94,26,2,3,0
"39529",94,32,2,3,0
"39539",94,33,2,3,0
"39552",94,36,2,3,0
"39556",94,37,2,3,0
"39581",94,42,2,3,0
"39590",94,43,2,3,0
"39626",94,50,2,3,0
"396341",94,52,2,3,0
"39639",94,53,2,3,0
"39649",94,54,2,3,0
"397021",94,66,2,3,0
"39709",94,67,2,3,0
"39736",94,75,2,3,0
"39743",94,77,2,3,0
"39757",94,81,2,3,0
"397931",94,91,2,3,0
"39845",94,102,2,3,0
"39855",94,103,2,3,0
"39877",94,108,2,3,0
"398821",94,109,2,3,0
"39892",94,110,2,3,0
"39906",94,112,2,3,0
"39923",94,115,2,3,0
"399331",94,118,2,3,0
"399621",94,124,2,3,0
"39969",94,126,2,3,0
"40769",97,1,2,3,0
"40778",97,2,2,3,0
"40799",97,5,2,3,0
"40866",97,22,2,3,0
"40883",97,26,2,3,0
"40909",97,32,2,3,0
"40918",97,33,2,3,0
"40930",97,36,2,3,0
"40934",97,37,2,3,0
"40959",97,42,2,3,0
"40968",97,43,2,3,0
"41000",97,50,2,3,0
"41008",97,52,2,3,0
"41013",97,53,2,3,0
"41022",97,54,2,3,0
"410741",97,66,2,3,0
"410811",97,67,2,3,0
"41108",97,75,2,3,0
"41115",97,77,2,3,0
"41129",97,81,2,3,0
"41165",97,91,2,3,0
"41217",97,102,2,3,0
"41226",97,103,2,3,0
"41247",97,108,2,3,0
"41252",97,109,2,3,0
"412611",97,110,2,3,0
"41274",97,112,2,3,0
"41291",97,115,2,3,0
"41301",97,118,2,3,0
"41329",97,124,2,3,0
"41336",97,126,2,3,0
"42273",102,1,2,3,0
"42279",102,2,2,3,0
"422931",102,5,2,3,0
"423441",102,22,2,3,0
"42356",102,26,2,3,0
"42374",102,32,2,3,0
"42380",102,33,2,3,0
"42386",102,36,2,3,0
"42390",102,37,2,3,0
"42407",102,42,2,3,0
"424131",102,43,2,3,0
"424261",102,50,2,3,0
"42434",102,52,2,3,0
"42439",102,53,2,3,0
"42445",102,54,2,3,0
"42486",102,66,2,3,0
"42492",102,67,2,3,0
"42518",102,75,2,3,0
"42525",102,77,2,3,0
"42538",102,81,2,3,0
"425711",102,91,2,3,0
"426131",102,102,2,3,0
"42619",102,103,2,3,0
"426351",102,108,2,3,0
"42640",102,109,2,3,0
"42646",102,110,2,3,0
"42656",102,112,2,3,0
"42670",102,115,2,3,0
"42678",102,118,2,3,0
"42700",102,124,2,3,0
"42707",102,126,2,3,0
"42714",103,1,2,3,0
"42725",103,2,2,3,0
"42746",103,5,2,3,0
"42813",103,22,2,3,0
"42831",103,26,2,3,0
"42860",103,32,2,3,0
"428711",103,33,2,3,0
"42885",103,36,2,3,0
"42890",103,37,2,3,0
"42915",103,42,2,3,0
"42925",103,43,2,3,0
"42962",103,50,2,3,0
"429711",103,52,2,3,0
"42977",103,53,2,3,0
"42989",103,54,2,3,0
"43044",103,66,2,3,0
"43052",103,67,2,3,0
"43079",103,75,2,3,0
"43086",103,77,2,3,0
"43100",103,81,2,3,0
"43136",103,91,2,3,0
"43188",103,102,2,3,0
"43200",103,103,2,3,0
"43223",103,108,2,3,0
"43229",103,109,2,3,0
"432411",103,110,2,3,0
"43256",103,112,2,3,0
"43273",103,115,2,3,0
"43284",103,118,2,3,0
"43315",103,124,2,3,0
"43324",103,126,2,3,0
"50903",123,1,2,3,0
"50914",123,2,2,3,0
"509351",123,5,2,3,0
"51002",123,22,2,3,0
"51020",123,26,2,3,0
"51049",123,32,2,3,0
"51060",123,33,2,3,0
"51074",123,36,2,3,0
"51079",123,37,2,3,0
"51104",123,42,2,3,0
"51114",123,43,2,3,0
"511511",123,50,2,3,0
"51160",123,52,2,3,0
"51166",123,53,2,3,0
"51178",123,54,2,3,0
"51233",123,66,2,3,0
"51241",123,67,2,3,0
"51268",123,75,2,3,0
"51275",123,77,2,3,0
"51289",123,81,2,3,0
"51325",123,91,2,3,0
"51377",123,102,2,3,0
"51389",123,103,2,3,0
"51412",123,108,2,3,0
"51418",123,109,2,3,0
"51430",123,110,2,3,0
"51445",123,112,2,3,0
"514621",123,115,2,3,0
"51473",123,118,2,3,0
"51504",123,124,2,3,0
"51513",123,126,2,3,0
"53412",129,1,2,3,0
"53417",129,2,2,3,0
"53428",129,5,2,3,0
"53467",129,22,2,3,0
"53477",129,26,2,3,0
"53491",129,32,2,3,0
"53496",129,33,2,3,0
"53502",129,36,2,3,0
"53507",129,37,2,3,0
"53519",129,42,2,3,0
"53525",129,43,2,3,0
"53533",129,50,2,3,0
"535411",129,52,2,3,0
"53547",129,53,2,3,0
"53553",129,54,2,3,0
"53586",129,66,2,3,0
"53591",129,67,2,3,0
"53615",129,75,2,3,0
"53622",129,77,2,3,0
"53634",129,81,2,3,0
"53665",129,91,2,3,0
"53700",129,102,2,3,0
"53706",129,103,2,3,0
"53719",129,108,2,3,0
"53725",129,109,2,3,0
"53731",129,110,2,3,0
"53740",129,112,2,3,0
"537521",129,115,2,3,0
"53759",129,118,2,3,0
"53779",129,124,2,3,0
"53786",129,126,2,3,0
"564631",136,1,2,3,0
"56470",136,2,2,3,0
"564871",136,5,2,3,0
"56547",136,22,2,3,0
"565621",136,26,2,3,0
"56584",136,32,2,3,0
"565911",136,33,2,3,0
"56599",136,36,2,3,0
"56603",136,37,2,3,0
"566241",136,42,2,3,0
"566311",136,43,2,3,0
"566511",136,50,2,3,0
"56659",136,52,2,3,0
"566641",136,53,2,3,0
"56671",136,54,2,3,0
"56718",136,66,2,3,0
"56725",136,67,2,3,0
"56752",136,75,2,3,0
"56759",136,77,2,3,0
"56773",136,81,2,3,0
"56807",136,91,2,3,0
"568541",136,102,2,3,0
"56861",136,103,2,3,0
"56879",136,108,2,3,0
"56884",136,109,2,3,0
"56891",136,110,2,3,0
"569021",136,112,2,3,0
"56918",136,115,2,3,0
"56928",136,118,2,3,0
"56953",136,124,2,3,0
"56960",136,126,2,3,0
"504",2,1,1,3,0
"569",2,26,1,3,0
"583",2,32,1,3,0
"594",2,36,1,3,0
"599",2,37,1,3,0
"617",2,43,1,3,0
"63310",2,52,1,3,0
"639",2,53,1,3,0
"645",2,54,1,3,0
"678",2,66,1,3,0
"798",2,103,1,3,0
"817",2,109,1,3,0
"823",2,110,1,3,0
"851",2,118,1,3,0
"87110",2,124,1,3,0
"878",2,126,1,3,0
"156110",5,1,1,3,0
"166110",5,26,1,3,0
"168410",5,32,1,3,0
"1700",5,36,1,3,0
"1705",5,37,1,3,0
"17345",5,43,1,3,0
"1763",5,52,1,3,0
"1769",5,53,1,3,0
"1777",5,54,1,3,0
"182510",5,66,1,3,0
"1969",5,103,1,3,0
"19934",5,109,1,3,0
"2001",5,110,1,3,0
"2039",5,118,1,3,0
"2065",5,124,1,3,0
"207310",5,126,1,3,0
"2080",6,1,1,3,0
"2180",6,26,1,3,0
"220310",6,32,1,3,0
"2219",6,36,1,3,0
"2224",6,37,1,3,0
"2253",6,43,1,3,0
"228210",6,52,1,3,0
"2288",6,53,1,3,0
"2296",6,54,1,3,0
"2344",6,66,1,3,0
"2488",6,103,1,3,0
"251210",6,109,1,3,0
"2520",6,110,1,3,0
"2558",6,118,1,3,0
"258410",6,124,1,3,0
"2592",6,126,1,3,0
"2599",7,1,1,3,0
"26838",7,26,1,3,0
"2702",7,32,1,3,0
"27153",7,36,1,3,0
"2720",7,37,1,3,0
"2744",7,43,1,3,0
"276610",7,52,1,3,0
"2772",7,53,1,3,0
"2779",7,54,1,3,0
"2821",7,66,1,3,0
"295510",7,103,1,3,0
"2977",7,109,1,3,0
"2984",7,110,1,3,0
"3017",7,118,1,3,0
"3040",7,124,1,3,0
"3048",7,126,1,3,0
"3055",8,1,1,3,0
"313910",8,26,1,3,0
"31588",8,32,1,3,0
"317110",8,36,1,3,0
"3176",8,37,1,3,0
"3200",8,43,1,3,0
"32225",8,52,1,3,0
"3228",8,53,1,3,0
"3235",8,54,1,3,0
"3277",8,66,1,3,0
"341110",8,103,1,3,0
"3433",8,109,1,3,0
"3440",8,110,1,3,0
"34733",8,118,1,3,0
"3496",8,124,1,3,0
"35041",8,126,1,3,0
"6594",17,1,1,3,0
"6659",17,26,1,3,0
"66731",17,32,1,3,0
"6684",17,36,1,3,0
"6689",17,37,1,3,0
"6707",17,43,1,3,0
"67231",17,52,1,3,0
"6729",17,53,1,3,0
"6735",17,54,1,3,0
"6768",17,66,1,3,0
"6888",17,103,1,3,0
"6907",17,109,1,3,0
"6913",17,110,1,3,0
"69411",17,118,1,3,0
"69611",17,124,1,3,0
"6968",17,126,1,3,0
"7307",19,1,1,3,0
"7391",19,26,1,3,0
"7410",19,32,1,3,0
"74231",19,36,1,3,0
"7428",19,37,1,3,0
"7452",19,43,1,3,0
"74741",19,52,1,3,0
"7480",19,53,1,3,0
"7487",19,54,1,3,0
"75291",19,66,1,3,0
"7663",19,103,1,3,0
"7685",19,109,1,3,0
"76921",19,110,1,3,0
"77251",19,118,1,3,0
"7748",19,124,1,3,0
"77561",19,126,1,3,0
"9673",25,1,1,3,0
"97381",25,26,1,3,0
"97521",25,32,1,3,0
"9763",25,36,1,3,0
"9768",25,37,1,3,0
"9786",25,43,1,3,0
"98021",25,52,1,3,0
"9808",25,53,1,3,0
"9814",25,54,1,3,0
"9847",25,66,1,3,0
"9967",25,103,1,3,0
"9986",25,109,1,3,0
"99921",25,110,1,3,0
"10020",25,118,1,3,0
"10040",25,124,1,3,0
"10047",25,126,1,3,0
"10053",26,1,1,3,0
"10139",26,26,1,3,0
"10160",26,32,1,3,0
"10176",26,36,1,3,0
"101811",26,37,1,3,0
"102051",26,43,1,3,0
"102321",26,52,1,3,0
"10238",26,53,1,3,0
"10247",26,54,1,3,0
"102911",26,66,1,3,0
"10428",26,103,1,3,0
"10452",26,109,1,3,0
"10461",26,110,1,3,0
"10496",26,118,1,3,0
"105211",26,124,1,3,0
"10530",26,126,1,3,0
"12799",34,1,1,3,0
"12916",34,26,1,3,0
"12945",34,32,1,3,0
"12970",34,36,1,3,0
"12975",34,37,1,3,0
"13010",34,43,1,3,0
"13056",34,52,1,3,0
"130621",34,53,1,3,0
"13074",34,54,1,3,0
"13129",34,66,1,3,0
"13285",34,103,1,3,0
"133141",34,109,1,3,0
"13326",34,110,1,3,0
"13369",34,118,1,3,0
"13400",34,124,1,3,0
"13409",34,126,1,3,0
"13417",35,1,1,3,0
"13534",35,26,1,3,0
"13563",35,32,1,3,0
"13588",35,36,1,3,0
"135931",35,37,1,3,0
"13628",35,43,1,3,0
"136741",35,52,1,3,0
"13680",35,53,1,3,0
"13692",35,54,1,3,0
"13747",35,66,1,3,0
"13903",35,103,1,3,0
"139321",35,109,1,3,0
"13944",35,110,1,3,0
"139871",35,118,1,3,0
"14018",35,124,1,3,0
"14027",35,126,1,3,0
"14035",36,1,1,3,0
"14150",36,26,1,3,0
"14177",36,32,1,3,0
"14199",36,36,1,3,0
"14204",36,37,1,3,0
"14239",36,43,1,3,0
"14280",36,52,1,3,0
"14286",36,53,1,3,0
"14296",36,54,1,3,0
"14349",36,66,1,3,0
"14502",36,103,1,3,0
"14529",36,109,1,3,0
"14539",36,110,1,3,0
"14580",36,118,1,3,0
"14609",36,124,1,3,0
"14617",36,126,1,3,0
"146241",37,1,1,3,0
"147411",37,26,1,3,0
"14770",37,32,1,3,0
"14795",37,36,1,3,0
"14800",37,37,1,3,0
"14835",37,43,1,3,0
"14881",37,52,1,3,0
"14887",37,53,1,3,0
"14899",37,54,1,3,0
"14954",37,66,1,3,0
"15110",37,103,1,3,0
"15139",37,109,1,3,0
"151511",37,110,1,3,0
"15194",37,118,1,3,0
"15225",37,124,1,3,0
"15234",37,126,1,3,0
"15242",38,1,1,3,0
"15359",38,26,1,3,0
"15388",38,32,1,3,0
"15413",38,36,1,3,0
"15418",38,37,1,3,0
"15453",38,43,1,3,0
"15499",38,52,1,3,0
"15505",38,53,1,3,0
"15517",38,54,1,3,0
"15572",38,66,1,3,0
"15728",38,103,1,3,0
"15757",38,109,1,3,0
"15769",38,110,1,3,0
"15812",38,118,1,3,0
"15843",38,124,1,3,0
"15852",38,126,1,3,0
"15860",39,1,1,3,0
"15977",39,26,1,3,0
"16006",39,32,1,3,0
"160311",39,36,1,3,0
"16036",39,37,1,3,0
"160711",39,43,1,3,0
"16117",39,52,1,3,0
"16123",39,53,1,3,0
"16135",39,54,1,3,0
"16190",39,66,1,3,0
"16346",39,103,1,3,0
"16375",39,109,1,3,0
"16387",39,110,1,3,0
"16430",39,118,1,3,0
"164611",39,124,1,3,0
"16470",39,126,1,3,0
"16478",40,1,1,3,0
"16595",40,26,1,3,0
"16624",40,32,1,3,0
"16649",40,36,1,3,0
"16654",40,37,1,3,0
"16689",40,43,1,3,0
"167351",40,52,1,3,0
"167411",40,53,1,3,0
"16753",40,54,1,3,0
"16808",40,66,1,3,0
"16964",40,103,1,3,0
"16993",40,109,1,3,0
"17005",40,110,1,3,0
"17048",40,118,1,3,0
"17079",40,124,1,3,0
"17088",40,126,1,3,0
"30344",75,1,1,3,0
"304611",75,26,1,3,0
"30490",75,32,1,3,0
"30515",75,36,1,3,0
"30520",75,37,1,3,0
"30555",75,43,1,3,0
"306011",75,52,1,3,0
"30607",75,53,1,3,0
"30619",75,54,1,3,0
"306741",75,66,1,3,0
"30830",75,103,1,3,0
"30859",75,109,1,3,0
"30871",75,110,1,3,0
"309141",75,118,1,3,0
"309451",75,124,1,3,0
"30954",75,126,1,3,0
"30962",76,1,1,3,0
"31079",76,26,1,3,0
"31108",76,32,1,3,0
"31133",76,36,1,3,0
"31138",76,37,1,3,0
"31173",76,43,1,3,0
"31219",76,52,1,3,0
"31225",76,53,1,3,0
"31237",76,54,1,3,0
"312921",76,66,1,3,0
"31448",76,103,1,3,0
"31477",76,109,1,3,0
"31489",76,110,1,3,0
"315321",76,118,1,3,0
"31563",76,124,1,3,0
"315721",76,126,1,3,0
"31580",77,1,1,3,0
"31695",77,26,1,3,0
"31722",77,32,1,3,0
"31744",77,36,1,3,0
"31749",77,37,1,3,0
"31784",77,43,1,3,0
"31825",77,52,1,3,0
"318311",77,53,1,3,0
"318411",77,54,1,3,0
"318941",77,66,1,3,0
"32047",77,103,1,3,0
"32074",77,109,1,3,0
"32084",77,110,1,3,0
"32125",77,118,1,3,0
"32154",77,124,1,3,0
"321621",77,126,1,3,0
"32574",79,1,1,3,0
"326911",79,26,1,3,0
"32720",79,32,1,3,0
"32745",79,36,1,3,0
"32750",79,37,1,3,0
"32785",79,43,1,3,0
"328311",79,52,1,3,0
"32837",79,53,1,3,0
"32849",79,54,1,3,0
"32904",79,66,1,3,0
"33060",79,103,1,3,0
"33089",79,109,1,3,0
"33101",79,110,1,3,0
"33144",79,118,1,3,0
"33175",79,124,1,3,0
"33184",79,126,1,3,0
"33734",81,1,1,3,0
"338511",81,26,1,3,0
"33880",81,32,1,3,0
"33905",81,36,1,3,0
"339101",81,37,1,3,0
"33945",81,43,1,3,0
"339911",81,52,1,3,0
"33997",81,53,1,3,0
"34009",81,54,1,3,0
"34064",81,66,1,3,0
"34220",81,103,1,3,0
"34249",81,109,1,3,0
"342611",81,110,1,3,0
"343041",81,118,1,3,0
"34335",81,124,1,3,0
"34344",81,126,1,3,0
"427131",103,1,1,3,0
"42830",103,26,1,3,0
"42859",103,32,1,3,0
"42884",103,36,1,3,0
"42889",103,37,1,3,0
"42924",103,43,1,3,0
"42970",103,52,1,3,0
"42976",103,53,1,3,0
"42988",103,54,1,3,0
"43043",103,66,1,3,0
"43199",103,103,1,3,0
"43228",103,109,1,3,0
"43240",103,110,1,3,0
"432831",103,118,1,3,0
"43314",103,124,1,3,0
"43323",103,126,1,3,0
"509021",123,1,1,3,0
"51019",123,26,1,3,0
"51048",123,32,1,3,0
"51073",123,36,1,3,0
"51078",123,37,1,3,0
"51113",123,43,1,3,0
"51159",123,52,1,3,0
"51165",123,53,1,3,0
"51177",123,54,1,3,0
"51232",123,66,1,3,0
"51388",123,103,1,3,0
"51417",123,109,1,3,0
"51429",123,110,1,3,0
"51472",123,118,1,3,0
"51503",123,124,1,3,0
"51512",123,126,1,3,0
"534111",129,1,1,3,0
"53476",129,26,1,3,0
"53490",129,32,1,3,0
"535011",129,36,1,3,0
"53506",129,37,1,3,0
"53524",129,43,1,3,0
"53540",129,52,1,3,0
"53546",129,53,1,3,0
"53552",129,54,1,3,0
"53585",129,66,1,3,0
"53705",129,103,1,3,0
"537241",129,109,1,3,0
"53730",129,110,1,3,0
"53758",129,118,1,3,0
"53778",129,124,1,3,0
"53785",129,126,1,3,0
"71000",1,1,8,3,0
"14111",1,2,8,3,0
"20163",1,3,8,3,0
"24102",1,4,8,3,0
"4113",1,9,8,3,0
"4413",1,10,8,3,0
"4914",1,11,8,3,0
"5321",1,12,8,3,0
"61100",1,14,8,3,0
"66100",1,15,8,3,0
"68100",1,16,8,3,0
"81100",1,20,8,3,0
"84100",1,21,8,3,0
"92100",1,23,8,3,0
"95100",1,24,8,3,0
"99100",1,25,8,3,0
"106100",1,26,8,3,0
"110100",1,28,8,3,0
"11822",1,30,8,3,0
"12157",1,31,8,3,0
"12810",1,32,8,3,0
"13322",1,34,8,3,0
"13617",1,35,8,3,0
"15210",1,38,8,3,0
"15411",1,39,8,3,0
"15716",1,40,8,3,0
"16132",1,41,8,3,0
"16816",1,42,8,3,0
"17526",1,43,8,3,0
"17928",1,44,8,3,0
"18010",1,45,8,3,0
"183100",1,46,8,3,0
"184100",1,47,8,3,0
"186100",1,48,8,3,0
"18867",1,49,8,3,0
"208100",1,53,8,3,0
"215100",1,54,8,3,0
"221100",1,56,8,3,0
"24010",1,61,8,3,0
"248100",1,63,8,3,0
"25211",1,64,8,3,0
"255100",1,65,8,3,0
"26242",1,66,8,3,0
"26920",1,67,8,3,0
"30422",1,78,8,3,0
"33742",1,88,8,3,0
"35622",1,93,8,3,0
"36422",1,95,8,3,0
"38229",1,99,8,3,0
"38654",1,100,8,3,0
"39117",1,101,8,3,0
"39836",1,102,8,3,0
"4054",1,103,8,3,0
"4161",1,107,8,3,0
"42811",1,109,8,3,0
"4394",1,111,8,3,0
"4467",1,112,8,3,0
"455100",1,114,8,3,0
"461100",1,116,8,3,0
"465100",1,117,8,3,0
"47211",1,118,8,3,0
"47611",1,119,8,3,0
"4826",1,120,8,3,0
"156810",5,1,8,3,0
"15751",5,2,8,3,0
"158110",5,3,8,3,0
"15859",5,4,8,3,0
"16023",5,9,8,3,0
"16051",5,10,8,3,0
"16101",5,11,8,3,0
"16143",5,12,8,3,0
"162210",5,14,8,3,0
"16275",5,15,8,3,0
"162910",5,16,8,3,0
"164210",5,20,8,3,0
"164510",5,21,8,3,0
"16532",5,23,8,3,0
"165610",5,24,8,3,0
"16607",5,25,8,3,0
"16687",5,26,8,3,0
"16725",5,28,8,3,0
"16803",5,30,8,3,0
"168310",5,31,8,3,0
"169110",5,32,8,3,0
"16961",5,34,8,3,0
"169910",5,35,8,3,0
"171710",5,38,8,3,0
"17191",5,39,8,3,0
"172210",5,40,8,3,0
"172610",5,41,8,3,0
"173310",5,42,8,3,0
"174110",5,43,8,3,0
"174510",5,44,8,3,0
"174610",5,45,8,3,0
"174910",5,46,8,3,0
"175010",5,47,8,3,0
"175210",5,48,8,3,0
"17546",5,49,8,3,0
"17766",5,53,8,3,0
"17844",5,54,8,3,0
"17902",5,56,8,3,0
"18099",5,61,8,3,0
"181710",5,63,8,3,0
"182110",5,64,8,3,0
"182410",5,65,8,3,0
"183210",5,66,8,3,0
"183910",5,67,8,3,0
"187410",5,78,8,3,0
"190710",5,88,8,3,0
"19263",5,93,8,3,0
"19343",5,95,8,3,0
"19522",5,99,8,3,0
"195610",5,100,8,3,0
"19617",5,101,8,3,0
"19685",5,102,8,3,0
"19768",5,103,8,3,0
"19874",5,107,8,3,0
"20004",5,109,8,3,0
"201210",5,111,8,3,0
"201910",5,112,8,3,0
"20289",5,114,8,3,0
