,argumentTypeId,decimalLatitude,decimalLongitude,eventDateUnixEpoch,interactionTypeId,interactionTypeName,localityId,localityName,referenceCitation,referenceDoi,referenceUrl,sourceArchiveURI,sourceBasisOfRecordId,sourceBasisOfRecordName,sourceBodyPartId,sourceBodyPartName,code,num,sourceCitation,sourceCollectionCode,sourceDOI,sourceId,sourceInstitutionCode,sourceLastSeenAtUnixEpoch,sourceLifeStageId,sourceLifeStageName,sourceNamespace,sourceOccurrenceId,sourcePhysiologicalStateId,sourcePhysiologicalStateName,sourceSexId,sourceSexName,sourceTaxonClassId,sourceTaxonClassName,sourceTaxonFamilyId,sourceTaxonFamilyName,sourceTaxonGenusId,sourceTaxonGenusName,sourceTaxonId,sourceTaxonIds,sourceTaxonKingdomId,sourceTaxonKingdomName,sourceTaxonName,sourceTaxonOrderId,sourceTaxonOrderName,sourceTaxonPathIds,sourceTaxonPathNames,sourceTaxonPathRankNames,sourceTaxonPhylumId,sourceTaxonPhylumName,sourceTaxonRank,sourceTaxonSpeciesId,sourceTaxonSpeciesName,targetArchiveURI,targetBasisOfRecordId,targetBasisOfRecordName,targetBodyPartId,targetBodyPartName,targetCatalogNumber,targetCitation,targetCollectionCode,targetDOI,targetId,targetInstitutionCode,targetLastSeenAtUnixEpoch,targetLifeStageId,targetLifeStageName,targetNamespace,targetOccurrenceId,targetPhysiologicalStateId,targetPhysiologicalStateName,targetSexId,targetSexName,targetTaxonClassId,targetTaxonClassName,targetTaxonFamilyId,targetTaxonFamilyName,targetTaxonGenusId,targetTaxonGenusName,targetTaxonId,targetTaxonIds,targetTaxonKingdomId,targetTaxonKingdomName,targetTaxonName,targetTaxonOrderId,targetTaxonOrderName,targetTaxonPathIds,targetTaxonPathNames,targetTaxonPathRankNames,targetTaxonPhylumId,targetTaxonPhylumName,targetTaxonRank,targetTaxonSpeciesId,targetTaxonSpeciesName,resolvedPlantNames,New.Genus,New.Species,resolvedBeeNames,Insect,Plant,tot,Prez,resolvedSource,eventDate,year,month,new.month,day,Bee.Jan,Bee.Feb,Bee.Mar,Bee.Apr,Bee.May,Bee.Jun,Bee.Jul,Bee.Aug,Bee.Sep,Bee.Oct,Bee.Nov,Bee.Dec,Plant.Jan,Plant.Feb,Plant.Mar,Plant.Apr,Plant.May,Plant.Jun,Plant.Jul,Plant.Aug,Plant.Sep,Plant.Oct,Plant.Nov,Plant.Dec
11,https://en.wiktionary.org/wiki/support,33.99605467,-119.7158568,1.60062E+12,http://purl.obolibrary.org/obo/RO_0002622,visitsFlowersOf,NA,NA,Casey H. Richart. 2020. Cichorium intybus interaction->flower visited by Agapostemon texanus. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/60559849> on 11 Sep 2021.,NA,NA,https://github.com/globalbioticinteractions/inaturalist/archive/1706a6dc719a6033d6cea1bebf438fee9871fd43.zip,NA,NA,NA,NA,NA,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,NA,NA,9/11/21 0:01,NA,NA,globalbioticinteractions/inaturalist,NA,NA,NA,NA,NA,NA,Insecta,NA,Halictidae,NA,Agapostemon,INAT_TAXON:133797,GBIF:5042859 | INAT_TAXON:133797 | ITIS:757559 | NCBI:1889476 | WD:Q2747101 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | http://taxon-concept.plazi.org/id/Animalia/Agapostemon_texanus_Cresson_1872 | http://treatment.plazi.org/id/0392879B733EAB6C43D5F9E0FC10F884 | http://treatment.plazi.org/id/E1DDEF4351E7A9EB0DB07F6C612A8092 | http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,NA,Animalia,Agapostemon texanus,NA,Hymenoptera,NA,Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Agapostemon | Agapostemon texanus,kingdom | phylum | class | order | family | genus | species,NA,Arthropoda,species,NA,Agapostemon texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Asteraceae,NA,Cichorium,INAT_TAXON:52913,GBIF:5392252 | INAT_TAXON:52913 | IRMNG:10997654 | ITIS:36763 | NCBI:13427 | WD:Q2544599 | WORMS:1091675 | doi:10.5281/zenodo.291971 | http://taxon-concept.plazi.org/id/Plantae/Cichorium_intybus_Linnaeus_1753 | http://treatment.plazi.org/id/000769734650DD67CCC4864F96A90D6D,NA,Plantae,Cichorium intybus,NA,Asterales,NA,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Cichorium | Cichorium intybus,kingdom | phylum | class | order | family | genus | species,NA,Tracheophyta,species,NA,Cichorium intybus,Cichorium intybus,Cichorium,intybus,Agapostemon texanus,1,1,2,1,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",9/20/20 12:11,2020,9,8,20 12:11:14,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
12,https://en.wiktionary.org/wiki/support,32.71802833,-117.2442383,1.60651E+12,http://purl.obolibrary.org/obo/RO_0002622,visitsFlowersOf,NA,NA,bonnienickel. 2020. Agapostemon texanus interaction->visited flower of Corethrogyne filaginifolia. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/65710472> on 11 Sep 2021.,NA,NA,https://github.com/globalbioticinteractions/inaturalist/archive/1706a6dc719a6033d6cea1bebf438fee9871fd43.zip,NA,NA,NA,NA,NA,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,INAT:65710472,NA,9/11/21 0:01,NA,NA,globalbioticinteractions/inaturalist,NA,NA,NA,NA,NA,NA,Insecta,NA,Halictidae,NA,Agapostemon,INAT_TAXON:133797,GBIF:5042859 | INAT_TAXON:133797 | ITIS:757559 | NCBI:1889476 | WD:Q2747101 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | http://taxon-concept.plazi.org/id/Animalia/Agapostemon_texanus_Cresson_1872 | http://treatment.plazi.org/id/0392879B733EAB6C43D5F9E0FC10F884 | http://treatment.plazi.org/id/E1DDEF4351E7A9EB0DB07F6C612A8092 | http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,NA,Animalia,Agapostemon texanus,NA,Hymenoptera,NA,Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Agapostemon | Agapostemon texanus,kingdom | phylum | class | order | family | genus | species,NA,Arthropoda,species,NA,Agapostemon texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Asteraceae,NA,Corethrogyne,INAT_TAXON:58014,GBIF:3118138 | INAT_TAXON:58014 | IRMNG:10199879 | ITIS:37159 | NCBI:71062 | WD:Q5170305 | WORMS:1105781,NA,Plantae,Corethrogyne filaginifolia,NA,Asterales,NA,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Corethrogyne | Corethrogyne filaginifolia,kingdom | phylum | class | order | family | genus | species,NA,Tracheophyta,species,NA,Corethrogyne filaginifolia,Corethrogyne filaginifolia,Corethrogyne,filaginifolia,Agapostemon texanus,1,1,2,1,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",11/27/20 15:49,2020,11,10,27 15:49:11,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0
13,https://en.wiktionary.org/wiki/support,34.04677006,-118.9342027,1.57333E+12,http://purl.obolibrary.org/obo/RO_0002470,eats,NA,NA,Andrea Kreuzhage. 2019. Agapostemon texanus nectar / pollen delivering plant Corethrogyne filaginifolia. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/35570227> on 11 Sep 2021.,NA,NA,https://github.com/globalbioticinteractions/inaturalist/archive/1706a6dc719a6033d6cea1bebf438fee9871fd43.zip,NA,NA,NA,NA,NA,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,INAT:35570227,NA,9/11/21 0:01,NA,NA,globalbioticinteractions/inaturalist,NA,NA,NA,NA,NA,NA,Insecta,NA,Halictidae,NA,Agapostemon,INAT_TAXON:133797,GBIF:5042859 | INAT_TAXON:133797 | ITIS:757559 | NCBI:1889476 | WD:Q2747101 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | http://taxon-concept.plazi.org/id/Animalia/Agapostemon_texanus_Cresson_1872 | http://treatment.plazi.org/id/0392879B733EAB6C43D5F9E0FC10F884 | http://treatment.plazi.org/id/E1DDEF4351E7A9EB0DB07F6C612A8092 | http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,NA,Animalia,Agapostemon texanus,NA,Hymenoptera,NA,Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Agapostemon | Agapostemon texanus,kingdom | phylum | class | order | family | genus | species,NA,Arthropoda,species,NA,Agapostemon texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Asteraceae,NA,Corethrogyne,INAT_TAXON:58014,GBIF:3118138 | INAT_TAXON:58014 | IRMNG:10199879 | ITIS:37159 | NCBI:71062 | WD:Q5170305 | WORMS:1105781,NA,Plantae,Corethrogyne filaginifolia,NA,Asterales,NA,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Corethrogyne | Corethrogyne filaginifolia,kingdom | phylum | class | order | family | genus | species,NA,Tracheophyta,species,NA,Corethrogyne filaginifolia,Corethrogyne filaginifolia,Corethrogyne,filaginifolia,Agapostemon texanus,1,1,2,1,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",11/9/19 14:30,2019,11,10,09 14:30:00,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0
14,https://en.wiktionary.org/wiki/support,32.718005,-117.2442333,1.57541E+12,http://purl.obolibrary.org/obo/RO_0002622,visitsFlowersOf,NA,NA,bonnienickel. 2019. Agapostemon texanus host Corethrogyne filaginifolia. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/36330320> on 11 Sep 2021.,NA,NA,https://github.com/globalbioticinteractions/inaturalist/archive/1706a6dc719a6033d6cea1bebf438fee9871fd43.zip,NA,NA,NA,NA,NA,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,INAT:36330320,NA,9/11/21 0:01,NA,NA,globalbioticinteractions/inaturalist,NA,NA,NA,NA,NA,NA,Insecta,NA,Halictidae,NA,Agapostemon,INAT_TAXON:133797,GBIF:5042859 | INAT_TAXON:133797 | ITIS:757559 | NCBI:1889476 | WD:Q2747101 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | http://taxon-concept.plazi.org/id/Animalia/Agapostemon_texanus_Cresson_1872 | http://treatment.plazi.org/id/0392879B733EAB6C43D5F9E0FC10F884 | http://treatment.plazi.org/id/E1DDEF4351E7A9EB0DB07F6C612A8092 | http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,NA,Animalia,Agapostemon texanus,NA,Hymenoptera,NA,Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Agapostemon | Agapostemon texanus,kingdom | phylum | class | order | family | genus | species,NA,Arthropoda,species,NA,Agapostemon texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Asteraceae,NA,Corethrogyne,INAT_TAXON:58014,GBIF:3118138 | INAT_TAXON:58014 | IRMNG:10199879 | ITIS:37159 | NCBI:71062 | WD:Q5170305 | WORMS:1105781,NA,Plantae,Corethrogyne filaginifolia,NA,Asterales,NA,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Corethrogyne | Corethrogyne filaginifolia,kingdom | phylum | class | order | family | genus | species,NA,Tracheophyta,species,NA,Corethrogyne filaginifolia,Corethrogyne filaginifolia,Corethrogyne,filaginifolia,Agapostemon texanus,1,1,2,1,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",12/3/19 17:10,2019,12,10,03 17:10:03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0
15,https://en.wiktionary.org/wiki/support,32.718005,-117.2442333,1.57541E+12,http://purl.obolibrary.org/obo/RO_0002454,hasHost,NA,NA,bonnienickel. 2019. Agapostemon texanus host Corethrogyne filaginifolia. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/36330320> on 11 Sep 2021.,NA,NA,https://github.com/globalbioticinteractions/inaturalist/archive/1706a6dc719a6033d6cea1bebf438fee9871fd43.zip,NA,NA,NA,NA,NA,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,INAT:36330320,NA,9/11/21 0:01,NA,NA,globalbioticinteractions/inaturalist,NA,NA,NA,NA,NA,NA,Insecta,NA,Halictidae,NA,Agapostemon,INAT_TAXON:133797,GBIF:5042859 | INAT_TAXON:133797 | ITIS:757559 | NCBI:1889476 | WD:Q2747101 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | http://taxon-concept.plazi.org/id/Animalia/Agapostemon_texanus_Cresson_1872 | http://treatment.plazi.org/id/0392879B733EAB6C43D5F9E0FC10F884 | http://treatment.plazi.org/id/E1DDEF4351E7A9EB0DB07F6C612A8092 | http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,NA,Animalia,Agapostemon texanus,NA,Hymenoptera,NA,Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Agapostemon | Agapostemon texanus,kingdom | phylum | class | order | family | genus | species,NA,Arthropoda,species,NA,Agapostemon texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Asteraceae,NA,Corethrogyne,INAT_TAXON:58014,GBIF:3118138 | INAT_TAXON:58014 | IRMNG:10199879 | ITIS:37159 | NCBI:71062 | WD:Q5170305 | WORMS:1105781,NA,Plantae,Corethrogyne filaginifolia,NA,Asterales,NA,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Corethrogyne | Corethrogyne filaginifolia,kingdom | phylum | class | order | family | genus | species,NA,Tracheophyta,species,NA,Corethrogyne filaginifolia,Corethrogyne filaginifolia,Corethrogyne,filaginifolia,Agapostemon texanus,1,1,2,1,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",12/3/19 17:10,2019,12,10,03 17:10:03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0
16,https://en.wiktionary.org/wiki/support,34.40726,-119.84362,1.56E+12,http://purl.obolibrary.org/obo/RO_0002220,adjacentTo,NA,University of California Santa Barbara Lagoon,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=227756,NA,NA,https://github.com/globalbioticinteractions/ucsb-izc/archive/aef653b2097b937955f1c167d143b21f9914cfb0.zip,NA,NA,NA,NA,UCSBIZC,40424,University of California Santa Barbara Invertebrate Zoology Collection,NA,NA,99a4362d-d98d-450b-bd23-ac850e4233bc,UCSB,9/11/21 1:51,NA,NA,globalbioticinteractions/ucsb-izc,NA,NA,NA,NA,Male,NA,Insecta,NA,Halictidae,NA,Agapostemon,GBIF:5042859,GBIF:5042859 | INAT_TAXON:133797 | ITIS:757559 | NCBI:1889476 | WD:Q2747101 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | http://taxon-concept.plazi.org/id/Animalia/Agapostemon_texanus_Cresson_1872 | http://treatment.plazi.org/id/0392879B733EAB6C43D5F9E0FC10F884 | http://treatment.plazi.org/id/E1DDEF4351E7A9EB0DB07F6C612A8092 | http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,NA,Animalia,Agapostemon texanus,NA,Hymenoptera,NA,Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Agapostemon | Agapostemon texanus,kingdom | phylum | class | order | family | genus | species,NA,Arthropoda,species,NA,Agapostemon texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Asteraceae,NA,Encelia,INAT_TAXON:64141,GBIF:3118771 | INAT_TAXON:64141 | IRMNG:10206890 | ITIS:37307 | NCBI:183026 | WD:Q5375329 | WORMS:1111594,NA,Plantae,Encelia californica,NA,Asterales,NA,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Encelia | Encelia californica,kingdom | phylum | class | order | family | genus | species,NA,Tracheophyta,species,NA,Encelia californica,Encelia californica,Encelia,californica,Agapostemon texanus,1,1,2,1,University of California Santa Barbara Invertebrate Zoology Collection,7/17/19 20:00,2019,7,6,17 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
17,https://en.wiktionary.org/wiki/support,32.67292672,-117.2409013,1.59899E+12,http://purl.obolibrary.org/obo/RO_0002622,visitsFlowersOf,NA,NA,Patricia Simpson. 2020. Agapostemon texanus associated species with names lookup Encelia californica. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/58312601> on 11 Sep 2021.,NA,NA,https://github.com/globalbioticinteractions/inaturalist/archive/1706a6dc719a6033d6cea1bebf438fee9871fd43.zip,NA,NA,NA,NA,NA,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,INAT:58312601,NA,9/11/21 0:01,NA,NA,globalbioticinteractions/inaturalist,NA,NA,NA,NA,NA,NA,Insecta,NA,Halictidae,NA,Agapostemon,INAT_TAXON:133797,GBIF:5042859 | INAT_TAXON:133797 | ITIS:757559 | NCBI:1889476 | WD:Q2747101 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | http://taxon-concept.plazi.org/id/Animalia/Agapostemon_texanus_Cresson_1872 | http://treatment.plazi.org/id/0392879B733EAB6C43D5F9E0FC10F884 | http://treatment.plazi.org/id/E1DDEF4351E7A9EB0DB07F6C612A8092 | http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,NA,Animalia,Agapostemon texanus,NA,Hymenoptera,NA,Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Agapostemon | Agapostemon texanus,kingdom | phylum | class | order | family | genus | species,NA,Arthropoda,species,NA,Agapostemon texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Asteraceae,NA,Encelia,INAT_TAXON:64141,GBIF:3118771 | INAT_TAXON:64141 | IRMNG:10206890 | ITIS:37307 | NCBI:183026 | WD:Q5375329 | WORMS:1111594,NA,Plantae,Encelia californica,NA,Asterales,NA,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Encelia | Encelia californica,kingdom | phylum | class | order | family | genus | species,NA,Tracheophyta,species,NA,Encelia californica,Encelia californica,Encelia,californica,Agapostemon texanus,1,1,2,1,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",9/1/20 16:27,2020,9,6,01 16:27:00,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
18,https://en.wiktionary.org/wiki/support,32.67292672,-117.2409013,1.59899E+12,http://purl.obolibrary.org/obo/RO_0002437,interactsWith,NA,NA,Patricia Simpson. 2020. Agapostemon texanus associated species with names lookup Encelia californica. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/58312601> on 11 Sep 2021.,NA,NA,https://github.com/globalbioticinteractions/inaturalist/archive/1706a6dc719a6033d6cea1bebf438fee9871fd43.zip,NA,NA,NA,NA,NA,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,INAT:58312601,NA,9/11/21 0:01,NA,NA,globalbioticinteractions/inaturalist,NA,NA,NA,NA,NA,NA,Insecta,NA,Halictidae,NA,Agapostemon,INAT_TAXON:133797,GBIF:5042859 | INAT_TAXON:133797 | ITIS:757559 | NCBI:1889476 | WD:Q2747101 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | http://taxon-concept.plazi.org/id/Animalia/Agapostemon_texanus_Cresson_1872 | http://treatment.plazi.org/id/0392879B733EAB6C43D5F9E0FC10F884 | http://treatment.plazi.org/id/E1DDEF4351E7A9EB0DB07F6C612A8092 | http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,NA,Animalia,Agapostemon texanus,NA,Hymenoptera,NA,Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Agapostemon | Agapostemon texanus,kingdom | phylum | class | order | family | genus | species,NA,Arthropoda,species,NA,Agapostemon texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Asteraceae,NA,Encelia,INAT_TAXON:64141,GBIF:3118771 | INAT_TAXON:64141 | IRMNG:10206890 | ITIS:37307 | NCBI:183026 | WD:Q5375329 | WORMS:1111594,NA,Plantae,Encelia californica,NA,Asterales,NA,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Encelia | Encelia californica,kingdom | phylum | class | order | family | genus | species,NA,Tracheophyta,species,NA,Encelia californica,Encelia californica,Encelia,californica,Agapostemon texanus,1,1,2,1,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",9/1/20 16:27,2020,9,6,01 16:27:00,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
19,https://en.wiktionary.org/wiki/support,34.08473048,-119.0362049,1.60193E+12,http://purl.obolibrary.org/obo/RO_0002622,visitsFlowersOf,NA,NA,naturephotosuze. 2020. Agapostemon texanus interaction->flower visited by Agapostemon texanus. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/61924941> on 11 Sep 2021.,NA,NA,https://github.com/globalbioticinteractions/inaturalist/archive/1706a6dc719a6033d6cea1bebf438fee9871fd43.zip,NA,NA,NA,NA,NA,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,INAT:61924941,NA,9/11/21 0:01,NA,NA,globalbioticinteractions/inaturalist,NA,NA,NA,NA,NA,NA,Insecta,NA,Halictidae,NA,Agapostemon,INAT_TAXON:133797,GBIF:5042859 | INAT_TAXON:133797 | ITIS:757559 | NCBI:1889476 | WD:Q2747101 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | http://taxon-concept.plazi.org/id/Animalia/Agapostemon_texanus_Cresson_1872 | http://treatment.plazi.org/id/0392879B733EAB6C43D5F9E0FC10F884 | http://treatment.plazi.org/id/E1DDEF4351E7A9EB0DB07F6C612A8092 | http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,NA,Animalia,Agapostemon texanus,NA,Hymenoptera,NA,Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Agapostemon | Agapostemon texanus,kingdom | phylum | class | order | family | genus | species,NA,Arthropoda,species,NA,Agapostemon texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Asteraceae,NA,Encelia,INAT_TAXON:64141,GBIF:3118771 | INAT_TAXON:64141 | IRMNG:10206890 | ITIS:37307 | NCBI:183026 | WD:Q5375329 | WORMS:1111594,NA,Plantae,Encelia californica,NA,Asterales,NA,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Encelia | Encelia californica,kingdom | phylum | class | order | family | genus | species,NA,Tracheophyta,species,NA,Encelia californica,Encelia californica,Encelia,californica,Agapostemon texanus,1,1,2,1,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",10/5/20 16:16,2020,10,6,05 16:16:00,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
20,https://en.wiktionary.org/wiki/support,34.41177,-119.8423165,1.57169E+12,http://purl.obolibrary.org/obo/RO_0002622,visitsFlowersOf,NA,NA,orange_sunshine. 2019. Agapostemon texanus interaction->visited flower of Encelia californica. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/34704965> on 11 Sep 2021.,NA,NA,https://github.com/globalbioticinteractions/inaturalist/archive/1706a6dc719a6033d6cea1bebf438fee9871fd43.zip,NA,NA,NA,NA,NA,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,INAT:34704965,NA,9/11/21 0:01,NA,NA,globalbioticinteractions/inaturalist,NA,NA,NA,NA,NA,NA,Insecta,NA,Halictidae,NA,Agapostemon,INAT_TAXON:133797,GBIF:5042859 | INAT_TAXON:133797 | ITIS:757559 | NCBI:1889476 | WD:Q2747101 | doi:10.11646/zootaxa.4352.1.1 | doi:10.3897/BDJ.6.e27161 | doi:10.3897/BDJ.8.e49285 | http://taxon-concept.plazi.org/id/Animalia/Agapostemon_texanus_Cresson_1872 | http://treatment.plazi.org/id/0392879B733EAB6C43D5F9E0FC10F884 | http://treatment.plazi.org/id/E1DDEF4351E7A9EB0DB07F6C612A8092 | http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,NA,Animalia,Agapostemon texanus,NA,Hymenoptera,NA,Animalia | Arthropoda | Insecta | Hymenoptera | Halictidae | Agapostemon | Agapostemon texanus,kingdom | phylum | class | order | family | genus | species,NA,Arthropoda,species,NA,Agapostemon texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Asteraceae,NA,Encelia,INAT_TAXON:64141,GBIF:3118771 | INAT_TAXON:64141 | IRMNG:10206890 | ITIS:37307 | NCBI:183026 | WD:Q5375329 | WORMS:1111594,NA,Plantae,Encelia californica,NA,Asterales,NA,Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Encelia | Encelia californica,kingdom | phylum | class | order | family | genus | species,NA,Tracheophyta,species,NA,Encelia californica,Encelia californica,Encelia,californica,Agapostemon texanus,1,1,2,1,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",10/21/19 15:47,2019,10,6,21 15:47:38,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
