"","sourceTaxonId","sourceTaxonIds","sourceTaxonName","sourceTaxonRank","sourceTaxonPathNames","sourceTaxonPathIds","sourceTaxonPathRankNames","sourceTaxonSpeciesName","sourceTaxonSpeciesId","sourceTaxonGenusName","sourceTaxonGenusId","sourceTaxonFamilyName","sourceTaxonFamilyId","sourceTaxonOrderName","sourceTaxonOrderId","sourceTaxonClassName","sourceTaxonClassId","sourceTaxonPhylumName","sourceTaxonPhylumId","sourceTaxonKingdomName","sourceTaxonKingdomId","sourceId","sourceOccurrenceId","sourceCatalogNumber","sourceBasisOfRecordId","sourceBasisOfRecordName","sourceLifeStageId","sourceLifeStageName","sourceBodyPartId","sourceBodyPartName","sourcePhysiologicalStateId","sourcePhysiologicalStateName","sourceSexId","sourceSexName","interactionTypeName","interactionTypeId","targetTaxonId","targetTaxonIds","targetTaxonName","targetTaxonRank","targetTaxonPathNames","targetTaxonPathIds","targetTaxonPathRankNames","targetTaxonSpeciesName","targetTaxonSpeciesId","targetTaxonGenusName","targetTaxonGenusId","targetTaxonFamilyName","targetTaxonFamilyId","targetTaxonOrderName","targetTaxonOrderId","targetTaxonClassName","targetTaxonClassId","targetTaxonPhylumName","targetTaxonPhylumId","targetTaxonKingdomName","targetTaxonKingdomId","targetId","targetOccurrenceId","targetCatalogNumber","targetBasisOfRecordId","targetBasisOfRecordName","targetLifeStageId","targetLifeStageName","targetBodyPartId","targetBodyPartName","targetPhysiologicalStateId","targetPhysiologicalStateName","targetSexId","targetSexName","decimalLatitude","decimalLongitude","localityId","localityName","eventDateUnixEpoch","argumentTypeId","referenceCitation","referenceDoi","referenceUrl","sourceCitation","sourceNamespace","sourceArchiveURI","sourceDOI","sourceLastSeenAtUnixEpoch","Insect","Plant","tot","Prez"
"32621","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","urn:uuid:c21897ca-e5de-11e3-8259-0026552be7ea",NA,"AMNH_IZC 00169277","","LabelObservation","","Adult","","",NA,NA,NA,"Female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","LabelObservation","","","","",NA,NA,NA,"",34.04028,-119.84374,"","Santa Cruz Is., Ridge Rd., from W. Pine Forest to ridge above airfield",6.95779e+11,"https://en.wiktionary.org/wiki/support","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388","",NA,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115","globalbioticinteractions/arthropodEasyCaptureAMNH","https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/807106a10ebe614cae6125410dca3a349aa89892.zip","","2020-07-15T02:20:21.306Z",1,1,2,1
"32645","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","d8206650-de22-469c-b650-f32d5a487143",NA,"UCSB-IZC00014976","","PreservedSpecimen","","","","",NA,NA,NA,"male","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",33.996689,-119.753683,"","Santa Cruz Island; South Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115228","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32677","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","85f328d8-989e-4556-bcc8-aa677f68546b",NA,"UCSB-IZC00015104","","PreservedSpecimen","","","","",NA,NA,NA,"male","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",34.016667,-119.716667,"","Santa Cruz Island; South Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115285","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32683","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","79c10803-dde0-4a55-97c2-3bf2fd7ee02f",NA,"UCSB-IZC00015083","","PreservedSpecimen","","","","",NA,NA,NA,"Female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",34.016667,-119.716667,"","Santa Cruz Island, S. Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115275","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32691","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","7176d90c-78cb-48e0-8376-aff223888543",NA,"UCSB-IZC00014993","","PreservedSpecimen","","Adult","","",NA,NA,NA,"female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",33.996689,-119.753683,"","Santa Cruz Island, South Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115235","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32712","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","4ba09057-c04d-4908-a055-d0aa4f377260",NA,"UCSB-IZC00015059","","PreservedSpecimen","","","","",NA,NA,NA,"Female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",34.016667,-119.716667,"","Santa Cruz Island, S. Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115262","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32726","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","3d94fac1-b836-486d-a0e5-146102e07ece",NA,"UCSB-IZC00014965","","PreservedSpecimen","","","","",NA,NA,NA,"","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",33.996689,-119.753683,"","Santa Cruz Island; South Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115223","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32729","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","3b18f9d5-44f2-45ce-8d4a-5b5178b3679e",NA,"UCSB-IZC00015113","","PreservedSpecimen","","","","",NA,NA,NA,"Male","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",34.016667,-119.716667,"","Santa Cruz Island, S. Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115289","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32734","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","2fffca9c-30e5-422b-a4a3-b0f2b1d5fbfe",NA,"UCSB-IZC00014812","","PreservedSpecimen","","","","",NA,NA,NA,"Female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",33.996689,-119.753683,"","Santa Cruz Island, South Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115183","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32745","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","1fd959a8-8f7b-49c7-9f45-0890ad5ccc37",NA,"UCSB-IZC00014963","","PreservedSpecimen","","","","",NA,NA,NA,"Female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",33.996689,-119.753683,"","Santa Cruz Island; South Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115222","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32749","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","17d1f23c-2ca5-4e66-af7a-fda13c22b21d",NA,"UCSB-IZC00015068","","PreservedSpecimen","","","","",NA,NA,NA,"Male","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",34.016667,-119.716667,"","Santa Cruz Island, S. Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115267","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
